,community_area,fbi_code,date,description,latitude,longitude,primary_type,year
1303,25,18,2010-07-23T06:15:00.000,POSS: CANNABIS 30GMS OR LESS,41.919218882,-87.796216277,NARCOTICS,2010
1304,49,18,2010-07-14T10:45:00.000,MANU/DELIVER:COCAINE,41.707225121,-87.619626148,NARCOTICS,2010
1305,61,06,2010-07-23T06:50:00.000,$500 AND UNDER,41.806253938,-87.664908299,THEFT,2010
1306,67,18,2010-07-14T14:28:00.000,POSS: CRACK,41.76752261,-87.674683602,NARCOTICS,2010
1307,15,26,2010-07-22T08:30:00.000,HARASSMENT BY TELEPHONE,41.943221168,-87.760154561,OTHER OFFENSE,2010
1308,17,11,2010-07-21T12:30:00.000,FRAUD OR CONFIDENCE GAME,41.939781179,-87.830090128,DECEPTIVE PRACTICE,2010
1309,27,18,2010-07-14T17:33:00.000,MANU/DELIVER:COCAINE,41.885822948,-87.711152611,NARCOTICS,2010
1310,15,14,2010-07-21T17:00:00.000,TO VEHICLE,41.949790029,-87.74588026,CRIMINAL DAMAGE,2010
1311,76,08A,2010-07-14T13:15:00.000,SIMPLE,41.981646062,-87.846432674,ASSAULT,2010
1312,53,04B,2010-07-19T23:05:00.000,AGGRAVATED: OTHER DANG WEAPON,41.684431007,-87.631256307,BATTERY,2010
1313,29,18,2010-07-07T18:30:00.000,POSS: HEROIN(WHITE),41.851532001,-87.725737429,NARCOTICS,2010
1314,29,14,2010-07-23T00:00:00.000,TO VEHICLE,41.860292789,-87.711587379,CRIMINAL DAMAGE,2010
1315,49,05,2010-06-26T08:30:00.000,UNLAWFUL ENTRY,41.702813495,-87.609296885,BURGLARY,2010
1316,10,11,2010-07-08T15:00:00.000,BOGUS CHECK,41.984201725,-87.784558971,DECEPTIVE PRACTICE,2010
1317,54,08B,2010-07-22T09:10:00.000,SIMPLE,41.655277072,-87.597351372,BATTERY,2010
1318,49,08B,2010-07-22T04:30:00.000,SIMPLE,41.707141852,-87.625241262,BATTERY,2010
1319,50,08B,2010-07-22T20:50:00.000,SIMPLE,41.705677782,-87.600944364,BATTERY,2010
1320,74,08B,2010-07-23T03:45:00.000,DOMESTIC BATTERY SIMPLE,41.6841753,-87.706150685,BATTERY,2010
1321,21,26,2010-06-22T09:00:00.000,TELEPHONE THREAT,41.941446779,-87.702783098,OTHER OFFENSE,2010
1322,53,14,2010-07-23T04:58:45.000,TO PROPERTY,41.678521867,-87.622677852,CRIMINAL DAMAGE,2010
1323,75,06,2010-07-19T08:00:00.000,OVER $500,41.698752746,-87.671328573,THEFT,2010
1324,32,06,2010-07-21T15:00:00.000,FROM BUILDING,41.885433264,-87.624495193,THEFT,2010
1325,7,06,2010-05-01T16:00:00.000,OVER $500,41.926193118,-87.649807702,THEFT,2010
1326,8,06,2010-07-22T18:00:00.000,POCKET-PICKING,41.891133566,-87.624134682,THEFT,2010
1327,7,13,2010-07-23T08:30:00.000,STOLEN PROP: BUY/RECEIVE/POS.,41.913314417,-87.653960805,DECEPTIVE PRACTICE,2010
1328,16,06,2010-07-22T08:00:00.000,OVER $500,41.950889938,-87.710380552,THEFT,2010
1329,16,14,2010-07-22T11:00:00.000,TO VEHICLE,41.953673192,-87.725860147,CRIMINAL DAMAGE,2010
1330,36,07,2010-07-22T17:30:00.000,AUTOMOBILE,41.818964454,-87.604295718,MOTOR VEHICLE THEFT,2010
1331,69,06,2010-07-22T22:00:00.000,$500 AND UNDER,41.772080515,-87.623475385,THEFT,2010
1332,28,06,2010-07-22T20:00:00.000,POCKET-PICKING,41.878878844,-87.639582513,THEFT,2010
1333,24,06,2010-07-22T12:32:00.000,OVER $500,41.896117211,-87.664398135,THEFT,2010
1334,77,14,2010-07-19T19:00:00.000,TO VEHICLE,41.989581611,-87.655368494,CRIMINAL DAMAGE,2010
1335,25,18,2010-07-09T09:49:00.000,MANU/DELIVER: HEROIN (WHITE),41.881355132,-87.756319551,NARCOTICS,2010
1336,66,18,2010-07-09T11:22:42.000,POSS: CRACK,41.77462567,-87.693278556,NARCOTICS,2010
1337,21,06,2010-07-22T22:30:00.000,$500 AND UNDER,41.940957532,-87.723985012,THEFT,2010
1338,24,14,2010-07-23T04:00:00.000,TO VEHICLE,41.907564852,-87.670799392,CRIMINAL DAMAGE,2010
1339,67,08B,2010-07-23T08:50:00.000,DOMESTIC BATTERY SIMPLE,41.779344904,-87.671794555,BATTERY,2010
1340,24,06,2010-07-22T17:00:00.000,OVER $500,41.900757434,-87.677191473,THEFT,2010
1341,28,14,2010-07-22T17:00:00.000,TO PROPERTY,41.885134807,-87.672463411,CRIMINAL DAMAGE,2010
1342,29,06,2010-07-23T06:16:00.000,ATTEMPT THEFT,41.86159916,-87.717720036,THEFT,2010
1343,25,06,2010-07-22T22:00:00.000,OVER $500,41.889741913,-87.765198001,THEFT,2010
1344,76,26,2010-07-12T08:00:00.000,FOUND SUSPECT NARCOTICS,41.953900467,-87.907472601,NARCOTICS,2010
1345,23,03,2010-07-23T09:20:00.000,ARMED: HANDGUN,41.888742731,-87.713673056,ROBBERY,2010
1346,23,08B,2010-07-23T09:40:00.000,DOMESTIC BATTERY SIMPLE,41.894326444,-87.708961837,BATTERY,2010
1347,43,06,2010-07-23T08:50:00.000,RETAIL THEFT,41.765755571,-87.576292427,THEFT,2010
1348,63,18,2010-07-13T12:30:00.000,MANU/DELIVER: HEROIN (WHITE),41.795414282,-87.688968102,NARCOTICS,2010
1349,25,14,2010-07-23T04:30:00.000,TO PROPERTY,41.904044246,-87.757353263,CRIMINAL DAMAGE,2010
1350,32,06,2010-07-14T16:00:00.000,OVER $500,41.876477888,-87.629253778,THEFT,2010
1351,31,05,2010-07-23T09:00:00.000,UNLAWFUL ENTRY,41.85400252,-87.676505985,BURGLARY,2010
1352,77,07,2010-07-23T03:30:00.000,AUTOMOBILE,41.979881911,-87.66584652,MOTOR VEHICLE THEFT,2010
1353,70,14,2010-07-22T23:30:00.000,TO PROPERTY,41.745109919,-87.71011285,CRIMINAL DAMAGE,2010
1354,21,07,2010-07-22T10:00:00.000,AUTOMOBILE,41.941790688,-87.724815124,MOTOR VEHICLE THEFT,2010
1355,38,06,2010-07-22T00:00:00.000,OVER $500,41.816133545,-87.619779248,THEFT,2010
1356,7,06,2010-07-22T21:30:00.000,FROM BUILDING,41.922873949,-87.63996229,THEFT,2010
1357,6,11,2010-07-02T12:00:00.000,CREDIT CARD FRAUD,41.937010053,-87.648295571,DECEPTIVE PRACTICE,2010
1358,24,14,2010-07-22T22:00:00.000,TO VEHICLE,41.912287682,-87.678454795,CRIMINAL DAMAGE,2010
1359,40,26,2010-07-23T09:00:00.000,HARASSMENT BY TELEPHONE,41.788691846,-87.619071595,OTHER OFFENSE,2010
1360,6,06,2010-07-22T18:00:00.000,$500 AND UNDER,41.941119046,-87.645233933,THEFT,2010
1361,25,08B,2010-07-19T17:00:00.000,DOMESTIC BATTERY SIMPLE,41.874125315,-87.743606877,BATTERY,2010
1362,19,14,2010-07-22T22:00:00.000,TO VEHICLE,41.91877498,-87.744842053,CRIMINAL DAMAGE,2010
1363,6,06,2010-07-20T07:15:00.000,$500 AND UNDER,41.943363642,-87.641096671,THEFT,2010
1364,15,26,2010-07-22T05:40:00.000,TELEPHONE THREAT,41.960133029,-87.747502283,OTHER OFFENSE,2010
1365,26,08B,2010-07-21T16:00:00.000,SIMPLE,41.876042273,-87.736454823,BATTERY,2010
1366,1,05,2010-07-22T10:55:00.000,UNLAWFUL ENTRY,42.015832845,-87.679071586,BURGLARY,2010
1367,57,17,2010-07-19T13:28:42.000,AGG CRIMINAL SEXUAL ABUSE,41.80515017,-87.723502022,SEX OFFENSE,2010
1368,66,08B,2010-07-14T11:37:49.000,DOMESTIC BATTERY SIMPLE,41.778178732,-87.692150678,BATTERY,2010
1369,57,14,2010-07-23T05:45:00.000,TO PROPERTY,41.803361645,-87.724677978,CRIMINAL DAMAGE,2010
1370,63,26,2010-07-22T10:20:00.000,CONTRIBUTE CRIM DELINQUENCY JUVENILE,41.787638418,-87.683864772,OFFENSE INVOLVING CHILDREN,2010
1371,2,06,2010-07-23T00:10:00.000,$500 AND UNDER,42.008946634,-87.694967659,THEFT,2010
1372,25,05,2010-07-22T18:00:00.000,FORCIBLE ENTRY,41.884972539,-87.760253169,BURGLARY,2010
1373,25,18,2010-07-23T11:30:00.000,POSS: CANNABIS 30GMS OR LESS,41.89294506,-87.762554558,NARCOTICS,2010
1374,2,05,2010-07-20T20:00:00.000,UNLAWFUL ENTRY,42.003649894,-87.697356896,BURGLARY,2010
1375,14,06,2010-05-15T00:01:00.000,OVER $500,41.962908038,-87.729088949,THEFT,2010
1376,29,05,2010-07-16T10:00:00.000,FORCIBLE ENTRY,41.859912232,-87.718892563,BURGLARY,2010
1377,6,06,2010-07-23T11:00:00.000,FROM BUILDING,41.941020556,-87.66385182,THEFT,2010
1378,46,26,2010-05-19T03:00:00.000,OTHER VEHICLE OFFENSE,41.74953885,-87.561344405,OTHER OFFENSE,2010
1379,26,18,2010-07-15T12:50:00.000,POSS: CANNABIS 30GMS OR LESS,41.875318591,-87.721484196,NARCOTICS,2010
1380,22,05,2010-07-16T17:00:00.000,FORCIBLE ENTRY,41.925915612,-87.687678623,BURGLARY,2010
1381,11,10,2010-07-09T12:00:00.000,COUNTERFEIT CHECK,41.981924002,-87.765923998,DECEPTIVE PRACTICE,2010
1382,21,06,2010-07-23T10:20:00.000,OVER $500,41.939222859,-87.716727742,THEFT,2010
1383,63,14,2010-07-23T12:50:00.000,TO VEHICLE,41.787212729,-87.696057466,CRIMINAL DAMAGE,2010
1384,24,14,2010-07-22T21:00:00.000,TO PROPERTY,41.896737627,-87.682584248,CRIMINAL DAMAGE,2010
1385,63,05,2010-07-23T09:20:00.000,FORCIBLE ENTRY,41.8002311,-87.684199739,BURGLARY,2010
1386,59,26,2010-07-23T02:30:00.000,OTHER CRIME INVOLVING PROPERTY,41.834943319,-87.680304352,OTHER OFFENSE,2010
1387,43,08B,2010-07-23T10:00:00.000,DOMESTIC BATTERY SIMPLE,41.756471358,-87.566322728,BATTERY,2010
1388,67,06,2010-07-21T22:00:00.000,$500 AND UNDER,41.769913562,-87.661528252,THEFT,2010
1389,25,05,2010-07-23T10:00:00.000,ATTEMPT FORCIBLE ENTRY,41.908430047,-87.746075929,BURGLARY,2010
1390,25,08B,2010-07-22T22:15:00.000,DOMESTIC BATTERY SIMPLE,41.886530554,-87.74438154,BATTERY,2010
1391,67,18,2010-07-23T13:17:00.000,POSS: CANNABIS 30GMS OR LESS,41.772070077,-87.67423383,NARCOTICS,2010
1392,66,05,2010-07-22T19:30:00.000,UNLAWFUL ENTRY,41.763342608,-87.711541902,BURGLARY,2010
1393,75,11,2010-07-23T09:06:00.000,BOGUS CHECK,41.678342039,-87.680736876,DECEPTIVE PRACTICE,2010
1394,7,06,2010-07-23T11:50:00.000,RETAIL THEFT,41.929218212,-87.642631393,THEFT,2010
1395,8,06,2010-07-23T12:30:00.000,OVER $500,41.895820061,-87.619157359,THEFT,2010
1396,8,06,2010-07-23T14:22:00.000,OVER $500,41.899923966,-87.629139529,THEFT,2010
1397,40,06,2010-07-21T23:00:00.000,FROM BUILDING,41.786756825,-87.619023405,THEFT,2010
1398,43,06,2010-07-19T20:00:00.000,OVER $500,41.752853763,-87.567465245,THEFT,2010
1399,61,08A,2010-07-20T17:00:00.000,SIMPLE,41.813132864,-87.669946672,ASSAULT,2010
1400,55,08B,2010-07-23T11:00:00.000,DOMESTIC BATTERY SIMPLE,41.651145936,-87.539881834,BATTERY,2010
1401,55,06,2010-07-23T10:00:00.000,FROM BUILDING,41.659166751,-87.548946768,THEFT,2010
1402,45,05,2010-07-22T01:15:00.000,FORCIBLE ENTRY,41.751454001,-87.589155158,BURGLARY,2010
1403,26,03,2010-07-22T14:00:00.000,AGGRAVATED,41.873907046,-87.725430093,ROBBERY,2010
1404,26,06,2010-07-22T20:00:00.000,$500 AND UNDER,41.876168242,-87.726455147,THEFT,2010
1405,63,05,2010-07-23T07:00:00.000,FORCIBLE ENTRY,41.788905932,-87.709553163,BURGLARY,2010
1406,43,26,2010-07-15T17:09:00.000,HARASSMENT BY ELECTRONIC MEANS,41.754533775,-87.565074073,OTHER OFFENSE,2010
1407,1,18,2010-07-23T14:45:00.000,POSS: CANNABIS 30GMS OR LESS,42.02152431,-87.6718957,NARCOTICS,2010
1408,16,26,2010-07-23T13:51:00.000,TO LAND,41.961136383,-87.712325027,CRIMINAL TRESPASS,2010
1409,25,07,2010-07-23T10:00:00.000,AUTOMOBILE,41.906403097,-87.757115318,MOTOR VEHICLE THEFT,2010
1410,57,14,2010-07-16T12:00:00.000,TO PROPERTY,41.823671634,-87.717390071,CRIMINAL DAMAGE,2010
1411,73,26,2010-07-02T00:01:00.000,HARASSMENT BY TELEPHONE,41.710129876,-87.633664946,OTHER OFFENSE,2010
1412,33,06,2010-07-05T15:00:00.000,FROM BUILDING,41.863642218,-87.627331436,THEFT,2010
1413,44,03,2010-07-23T13:10:00.000,STRONGARM - NO WEAPON,41.736259849,-87.6280468,ROBBERY,2010
1414,44,05,2010-07-23T13:40:00.000,FORCIBLE ENTRY,41.746734658,-87.60383824,BURGLARY,2010
1415,56,05,2010-07-23T00:30:00.000,FORCIBLE ENTRY,41.808613105,-87.74073817,BURGLARY,2010
1416,66,08A,2010-07-23T15:45:00.000,SIMPLE,41.780071261,-87.683662489,ASSAULT,2010
1417,42,05,2010-07-23T13:46:00.000,FORCIBLE ENTRY,41.781740546,-87.599474481,BURGLARY,2010
1418,23,18,2010-07-23T16:15:00.000,POSS: CANNABIS 30GMS OR LESS,41.890463519,-87.719833886,NARCOTICS,2010
1419,1,05,2010-07-23T11:30:00.000,ATTEMPT FORCIBLE ENTRY,42.01037518,-87.663930873,BURGLARY,2010
1420,73,08B,2010-07-23T15:30:00.000,SIMPLE,41.721404419,-87.647465859,BATTERY,2010
1421,69,04B,2010-07-22T22:30:00.000,AGGRAVATED: OTHER DANG WEAPON,41.763419509,-87.611581254,BATTERY,2010
1422,25,26,2010-07-23T14:06:00.000,KIDNAPPING,41.903458863,-87.758276883,KIDNAPPING,2010
1423,67,26,2010-07-13T10:00:00.000,TO RESIDENCE,41.765709377,-87.674335592,CRIMINAL TRESPASS,2010
1424,67,08A,2010-07-23T16:35:00.000,SIMPLE,41.769897097,-87.661528424,ASSAULT,2010
1425,29,14,2010-07-22T21:00:00.000,TO VEHICLE,41.860175271,-87.709147333,CRIMINAL DAMAGE,2010
1426,29,06,2010-07-23T01:00:00.000,$500 AND UNDER,41.858712788,-87.706665364,THEFT,2010
1427,25,03,2010-07-22T22:15:00.000,STRONGARM - NO WEAPON,41.878881476,-87.75501253,ROBBERY,2010
1428,25,05,2010-07-23T13:45:00.000,UNLAWFUL ENTRY,41.892067276,-87.755495939,BURGLARY,2010
1429,64,26,2010-07-23T15:00:00.000,ENDANGERING LIFE/HEALTH CHILD,41.776003769,-87.752231215,OFFENSE INVOLVING CHILDREN,2010
1430,66,06,2010-07-23T15:30:00.000,$500 AND UNDER,41.783872779,-87.686212731,THEFT,2010
1431,42,26,2010-07-22T16:10:00.000,TELEPHONE THREAT,41.776358968,-87.597325141,OTHER OFFENSE,2010
1432,22,08B,2010-07-23T13:40:00.000,DOMESTIC BATTERY SIMPLE,41.923664884,-87.71044703,BATTERY,2010
1433,74,26,2010-07-21T10:32:00.000,VIOLATE ORDER OF PROTECTION,41.711037283,-87.711280775,OTHER OFFENSE,2010
1434,22,07,2010-07-23T02:00:00.000,AUTOMOBILE,41.915729116,-87.69111742,MOTOR VEHICLE THEFT,2010
1435,67,14,2010-07-23T08:00:00.000,TO PROPERTY,41.782573361,-87.669143476,CRIMINAL DAMAGE,2010
1436,23,14,2010-07-20T08:00:00.000,TO VEHICLE,41.890761164,-87.714953686,CRIMINAL DAMAGE,2010
1437,29,26,2010-07-23T15:41:00.000,TELEPHONE THREAT,41.860292789,-87.711587379,OTHER OFFENSE,2010
1438,8,06,2010-07-23T14:00:00.000,$500 AND UNDER,41.891990384,-87.611461502,THEFT,2010
1439,24,06,2010-07-22T07:00:00.000,$500 AND UNDER,41.890053198,-87.650538354,THEFT,2010
1440,27,06,2010-07-23T16:45:00.000,$500 AND UNDER,41.877224871,-87.714643567,THEFT,2010
1441,49,04A,2010-07-23T16:30:00.000,AGGRAVATED:KNIFE/CUTTING INSTR,41.706859194,-87.613756011,ASSAULT,2010
1442,63,07,2010-07-23T13:00:00.000,AUTOMOBILE,41.802071464,-87.706241982,MOTOR VEHICLE THEFT,2010
1443,63,07,2010-07-17T21:00:00.000,AUTOMOBILE,41.800250882,-87.680909766,MOTOR VEHICLE THEFT,2010
1444,32,06,2010-07-23T16:15:00.000,RETAIL THEFT,41.882394062,-87.627844798,THEFT,2010
1445,8,06,2010-07-23T16:30:00.000,FROM BUILDING,41.897837503,-87.624097243,THEFT,2010
1446,68,05,2010-07-23T16:04:00.000,FORCIBLE ENTRY,41.793346889,-87.647564863,BURGLARY,2010
1447,20,05,2010-05-16T00:00:00.000,FORCIBLE ENTRY,41.934480568,-87.735880856,BURGLARY,2010
1448,8,11,2010-07-22T22:00:00.000,CREDIT CARD FRAUD,41.891990384,-87.611461502,DECEPTIVE PRACTICE,2010
1449,3,26,2010-06-23T12:00:00.000,HARASSMENT BY ELECTRONIC MEANS,41.969065116,-87.656615702,OTHER OFFENSE,2010
1450,77,26,2010-07-23T12:00:00.000,ENDANGERING LIFE/HEALTH CHILD,41.987370484,-87.654556993,OFFENSE INVOLVING CHILDREN,2010
1451,67,18,2010-07-23T17:48:00.000,POSS: CANNABIS 30GMS OR LESS,41.776938842,-87.662917752,NARCOTICS,2010
1452,77,14,2010-07-22T19:00:00.000,TO VEHICLE,41.980044763,-87.672174361,CRIMINAL DAMAGE,2010
1453,31,06,2010-07-23T17:15:00.000,$500 AND UNDER,41.852120045,-87.67940658,THEFT,2010
1454,27,06,2010-07-23T15:45:00.000,FROM BUILDING,41.876022449,-87.692543224,THEFT,2010
1455,43,07,2010-07-23T16:00:00.000,AUTOMOBILE,41.772505586,-87.57158298,MOTOR VEHICLE THEFT,2010
1456,49,14,2010-07-23T17:05:00.000,TO CITY OF CHICAGO PROPERTY,41.722989974,-87.609334163,CRIMINAL DAMAGE,2010
1457,60,06,2010-07-23T08:15:00.000,OVER $500,41.825399903,-87.637048886,THEFT,2010
1458,71,26,2010-07-23T18:28:00.000,TELEPHONE THREAT,41.744323974,-87.658427546,OTHER OFFENSE,2010
1459,23,05,2010-07-23T09:45:00.000,FORCIBLE ENTRY,41.903803352,-87.731255534,BURGLARY,2010
1460,35,14,2010-07-23T18:00:00.000,TO PROPERTY,41.829975467,-87.61930999,CRIMINAL DAMAGE,2010
1461,26,06,2010-07-01T17:00:00.000,PURSE-SNATCHING,41.880717301,-87.72628358,THEFT,2010
1462,40,05,2010-07-23T17:50:00.000,ATTEMPT FORCIBLE ENTRY,41.78669001,-87.620637517,BURGLARY,2010
1463,30,08B,2010-07-23T18:48:00.000,SIMPLE,41.847381092,-87.719761212,BATTERY,2010
1464,29,05,2010-07-21T13:00:00.000,FORCIBLE ENTRY,41.865676735,-87.710521946,BURGLARY,2010
1465,23,08B,2010-07-23T19:00:00.000,DOMESTIC BATTERY SIMPLE,41.910299451,-87.739783899,BATTERY,2010
1466,35,18,2010-07-23T16:44:00.000,POSS: CRACK,41.831014114,-87.617317037,NARCOTICS,2010
1467,7,06,2010-07-23T17:30:00.000,FROM BUILDING,41.924455393,-87.654790678,THEFT,2010
1468,56,06,2010-07-23T19:00:00.000,$500 AND UNDER,41.798061518,-87.742907474,THEFT,2010
1469,77,08B,2010-07-23T13:05:00.000,SIMPLE,41.98558182,-87.65418611,BATTERY,2010
1470,28,05,2010-07-17T09:12:00.000,UNLAWFUL ENTRY,41.884915894,-87.660754491,BURGLARY,2010
1471,49,26,2010-07-23T18:40:00.000,TO LAND,41.692569761,-87.624397882,CRIMINAL TRESPASS,2010
1472,25,11,2010-07-22T10:00:00.000,ILLEGAL USE CASH CARD,41.901112882,-87.754521779,DECEPTIVE PRACTICE,2010
1473,58,18,2010-07-23T18:00:00.000,POSS: CANNABIS MORE THAN 30GMS,41.827055093,-87.694734213,NARCOTICS,2010
1474,40,14,2010-07-23T18:50:00.000,TO PROPERTY,41.799561786,-87.617722291,CRIMINAL DAMAGE,2010
1475,32,06,2010-07-23T09:00:00.000,OVER $500,41.87227988,-87.629365941,THEFT,2010
1476,63,08A,2010-07-23T19:00:00.000,SIMPLE,41.791733027,-87.701604937,ASSAULT,2010
1477,28,14,2010-07-23T16:00:00.000,TO VEHICLE,41.866859553,-87.667012497,CRIMINAL DAMAGE,2010
1478,49,06,2010-07-23T16:10:00.000,FROM BUILDING,41.728002932,-87.622374573,THEFT,2010
1479,14,14,2010-07-22T23:00:00.000,TO PROPERTY,41.970947557,-87.742604308,CRIMINAL DAMAGE,2010
1480,28,07,2010-07-13T13:30:00.000,AUTOMOBILE,41.861559271,-87.65976218,MOTOR VEHICLE THEFT,2010
1481,3,07,2010-07-22T10:30:00.000,AUTOMOBILE,41.962660349,-87.655720152,MOTOR VEHICLE THEFT,2010
1482,3,06,2010-07-21T12:45:00.000,$500 AND UNDER,41.965340278,-87.661593309,THEFT,2010
1483,37,06,2010-07-19T21:00:00.000,FROM BUILDING,41.816970321,-87.633570774,THEFT,2010
1484,25,03,2010-07-18T05:30:00.000,ARMED: HANDGUN,41.871302752,-87.744925223,ROBBERY,2010
1485,69,05,2010-07-18T17:00:00.000,FORCIBLE ENTRY,41.766985642,-87.615291221,BURGLARY,2010
1486,76,06,2010-07-22T22:00:00.000,FROM BUILDING,41.977951404,-87.910611317,THEFT,2010
1487,7,06,2010-07-22T17:00:00.000,OVER $500,41.923870246,-87.658409009,THEFT,2010
1488,15,06,2010-07-23T06:30:00.000,$500 AND UNDER,41.945985856,-87.75821099,THEFT,2010
1489,69,04A,2010-07-12T21:30:00.000,AGGRAVATED:KNIFE/CUTTING INSTR,41.765237531,-87.603100841,ASSAULT,2010
1490,6,06,2010-07-21T16:00:00.000,$500 AND UNDER,41.934477742,-87.652549158,THEFT,2010
1491,73,08A,2010-07-23T07:30:00.000,SIMPLE,41.711699878,-87.647821744,ASSAULT,2010
1492,17,06,2010-07-23T17:50:00.000,OVER $500,41.952900168,-87.787783285,THEFT,2010
1493,69,06,2010-07-15T08:10:00.000,$500 AND UNDER,41.768623525,-87.629855197,THEFT,2010
1494,6,11,2010-07-22T18:30:00.000,CREDIT CARD FRAUD,41.942257928,-87.669951491,DECEPTIVE PRACTICE,2010
1495,25,07,2010-07-13T18:00:00.000,AUTOMOBILE,41.880489945,-87.745887499,MOTOR VEHICLE THEFT,2010
1496,32,11,2010-07-16T18:00:00.000,ILLEGAL USE CASH CARD,41.882553868,-87.624383802,DECEPTIVE PRACTICE,2010
1497,69,07,2010-07-23T16:30:00.000,"TRUCK, BUS, MOTOR HOME",41.758179115,-87.600501659,MOTOR VEHICLE THEFT,2010
1498,7,06,2010-07-22T18:40:00.000,RETAIL THEFT,41.919023136,-87.648539423,THEFT,2010
1499,34,14,2010-07-22T11:50:00.000,TO VEHICLE,41.830890037,-87.635503335,CRIMINAL DAMAGE,2010
1500,29,14,2010-07-22T17:00:00.000,TO CITY OF CHICAGO PROPERTY,41.866519776,-87.695127279,CRIMINAL DAMAGE,2010
1501,7,06,2010-07-22T20:00:00.000,OVER $500,41.931552127,-87.670797443,THEFT,2010
1502,1,05,2010-07-23T15:00:00.000,FORCIBLE ENTRY,42.001676079,-87.673403701,BURGLARY,2010
1503,42,08A,2010-07-23T18:45:00.000,SIMPLE,41.780415657,-87.605608794,ASSAULT,2010
1504,67,18,2010-07-23T19:52:00.000,POSS: CANNABIS 30GMS OR LESS,41.786836012,-87.657978189,NARCOTICS,2010
1505,72,26,2010-07-16T22:30:00.000,VIOLATE ORDER OF PROTECTION,41.703901,-87.668932057,OTHER OFFENSE,2010
1506,29,04B,2010-07-21T20:50:00.000,AGGRAVATED:KNIFE/CUTTING INSTR,41.856289414,-87.712694339,BATTERY,2010
1507,43,08B,2010-07-14T01:00:00.000,SIMPLE,41.756696665,-87.563901121,BATTERY,2010
1508,43,18,2010-07-23T20:30:00.000,POSS: CANNABIS 30GMS OR LESS,41.752909599,-87.580899821,NARCOTICS,2010
1509,46,08A,2010-07-23T17:00:00.000,SIMPLE,41.740451125,-87.54418064,ASSAULT,2010
1510,46,03,2010-07-23T16:45:00.000,ARMED: HANDGUN,41.745894214,-87.55399693,ROBBERY,2010
1511,43,18,2010-07-23T20:15:00.000,POSS: CANNABIS 30GMS OR LESS,41.772408254,-87.588124821,NARCOTICS,2010
1512,4,05,2010-07-21T14:45:00.000,FORCIBLE ENTRY,41.973096846,-87.697506486,BURGLARY,2010
1513,32,06,2010-07-23T17:20:00.000,OVER $500,41.876871952,-87.632212678,THEFT,2010
1514,24,06,2010-07-22T17:00:00.000,$500 AND UNDER,41.889967156,-87.647612165,THEFT,2010
1515,2,26,2010-07-22T19:06:00.000,TELEPHONE THREAT,41.987349621,-87.694433111,OTHER OFFENSE,2010
1516,23,18,2010-07-23T20:54:00.000,POSS: CANNABIS 30GMS OR LESS,41.892459522,-87.717445829,NARCOTICS,2010
1517,24,14,2010-07-16T18:30:00.000,TO VEHICLE,41.898139634,-87.686904302,CRIMINAL DAMAGE,2010
1518,23,05,2010-07-23T06:00:00.000,FORCIBLE ENTRY,41.894256926,-87.723602715,BURGLARY,2010
1519,49,26,2010-07-23T15:22:00.000,LICENSE VIOLATION,41.703037478,-87.619657812,OTHER OFFENSE,2010
1520,25,06,2010-07-22T04:00:00.000,OVER $500,41.877655126,-87.748035853,THEFT,2010
1521,43,14,2010-07-23T20:50:00.000,TO PROPERTY,41.751644458,-87.572976745,CRIMINAL DAMAGE,2010
1522,66,26,2010-07-21T00:00:00.000,TELEPHONE THREAT,41.785674626,-87.689916311,OTHER OFFENSE,2010
1523,68,08B,2010-07-23T20:45:00.000,DOMESTIC BATTERY SIMPLE,41.793981625,-87.643117156,BATTERY,2010
1524,25,14,2010-07-17T03:00:00.000,TO PROPERTY,41.878584245,-87.74619137,CRIMINAL DAMAGE,2010
1525,60,05,2010-07-20T10:00:00.000,FORCIBLE ENTRY,41.830670997,-87.652043077,BURGLARY,2010
1526,25,18,2010-07-23T21:37:00.000,POSS: CANNABIS 30GMS OR LESS,41.910467789,-87.751766395,NARCOTICS,2010
1527,68,18,2010-07-23T21:18:00.000,POSS: CANNABIS 30GMS OR LESS,41.782673483,-87.649720859,NARCOTICS,2010
1528,6,05,2010-07-23T08:20:00.000,UNLAWFUL ENTRY,41.945737698,-87.659134135,BURGLARY,2010
1529,6,06,2010-07-23T17:05:00.000,POCKET-PICKING,41.945825535,-87.655409564,THEFT,2010
1530,6,06,2010-07-09T22:00:00.000,OVER $500,41.932579993,-87.657405769,THEFT,2010
1531,6,07,2010-07-23T18:00:00.000,AUTOMOBILE,41.949055641,-87.65358143,MOTOR VEHICLE THEFT,2010
1532,27,26,2010-07-23T21:40:00.000,TELEPHONE THREAT,41.871836409,-87.709294579,OTHER OFFENSE,2010
1533,30,18,2010-07-23T20:30:00.000,MANU/DEL:CANNABIS 10GM OR LESS,41.852794185,-87.696823718,NARCOTICS,2010
1534,2,18,2010-07-23T21:43:00.000,POSS: CANNABIS 30GMS OR LESS,41.997786264,-87.686676716,NARCOTICS,2010
1535,66,18,2010-07-23T20:40:00.000,POSS: CANNABIS MORE THAN 30GMS,41.7791642,-87.690234371,NARCOTICS,2010
1536,35,18,2010-07-23T21:02:00.000,POSS: CANNABIS 30GMS OR LESS,41.831085608,-87.619103181,NARCOTICS,2010
