,community_area,fbi_code,date,description,latitude,longitude,primary_type,year
40,65.0,17,2002-05-29T07:00:00.000,PUBLIC INDECENCY,41.784004088,-87.715547911,SEX OFFENSE,2002
1530,66.0,06,2002-05-01T09:00:00.000,FINANCIAL ID THEFT: OVER $300,41.785772093,-87.686259632,THEFT,2002
1529,66.0,02,2002-09-25T00:00:00.000,AGG SEX ASSLT OF CHILD FAM MBR,41.760184047,-87.70250457,OFFENSE INVOLVING CHILDREN,2002
6,66.0,03,2002-11-05T16:40:00.000,ARMED: HANDGUN,,,ROBBERY,2002
1233,66.0,06,2002-08-18T15:00:00.000,OVER $500,,,THEFT,2002
379,66.0,01A,2002-10-01T18:45:00.000,FIRST DEGREE MURDER,41.779878003,-87.704163107,HOMICIDE,2002
1543,66.0,06,2002-11-11T00:00:00.000,FINANCIAL ID THEFT: OVER $300,,,THEFT,2002
1503,66.0,20,2002-01-01T00:00:00.000,AGG CRIM SEX ABUSE FAM MEMBER,41.762260854,-87.692965274,OFFENSE INVOLVING CHILDREN,2002
1507,66.0,06,2002-06-01T09:00:00.000,FINANCIAL ID THEFT: OVER $300,41.765876993,-87.684498502,THEFT,2002
1537,66.0,06,2002-10-06T09:00:00.000,FINANCIAL ID THEFT: OVER $300,41.776481193,-87.690888091,THEFT,2002
1282,66.0,07,2002-11-13T00:01:00.000,"TRUCK, BUS, MOTOR HOME",,,MOTOR VEHICLE THEFT,2002
1585,66.0,02,2002-01-01T00:01:00.000,PREDATORY,,,CRIM SEXUAL ASSAULT,2002
688,66.0,08B,2002-06-17T21:38:00.000,SIMPLE,,,BATTERY,2002
1406,66.0,15,2002-10-26T22:20:00.000,UNLAWFUL POSS AMMUNITION,,,WEAPONS VIOLATION,2002
1583,66.0,06,2002-05-10T00:00:00.000,FINANCIAL ID THEFT: OVER $300,,,THEFT,2002
698,66.0,07,2002-06-25T02:00:00.000,AUTOMOBILE,,,MOTOR VEHICLE THEFT,2002
1610,66.0,20,2002-01-01T00:00:00.000,AGG CRIM SEX ABUSE FAM MEMBER,,,OFFENSE INVOLVING CHILDREN,2002
854,66.0,06,2002-07-27T08:48:09.000,$500 AND UNDER,,,THEFT,2002
1614,66.0,06,2002-10-01T12:00:00.000,FINANCIAL ID THEFT: OVER $300,,,THEFT,2002
1191,66.0,08B,2002-10-18T19:52:01.000,DOMESTIC BATTERY SIMPLE,,,BATTERY,2002
1065,66.0,03,2002-09-26T21:30:00.000,ARMED: HANDGUN,,,ROBBERY,2002
1167,66.0,06,2002-10-20T00:00:00.000,$500 AND UNDER,,,THEFT,2002
1447,66.0,06,2002-04-25T12:00:00.000,FINANCIAL ID THEFT:$300 &UNDER,41.769307976,-87.687040964,THEFT,2002
654,66.0,14,2002-06-07T18:00:00.000,TO VEHICLE,,,CRIMINAL DAMAGE,2002
1190,66.0,07,2002-10-29T19:00:00.000,"TRUCK, BUS, MOTOR HOME",,,MOTOR VEHICLE THEFT,2002
1554,66.0,06,2002-09-07T08:00:00.000,FINANCIAL ID THEFT: OVER $300,41.776731455,-87.679791707,THEFT,2002
1472,66.0,06,2002-03-11T20:01:00.000,FINANCIAL ID THEFT:$300 &UNDER,41.764509751,-87.694680356,THEFT,2002
544,66.0,08B,2002-04-28T17:23:23.000,SIMPLE,,,BATTERY,2002
1293,66.0,05,2002-11-13T09:00:00.000,FORCIBLE ENTRY,,,BURGLARY,2002
1459,66.0,06,2002-07-01T00:00:00.000,FINANCIAL ID THEFT: OVER $300,41.778248893,-87.688505701,THEFT,2002
1515,67.0,06,2002-04-09T00:00:00.000,FINANCIAL ID THEFT: OVER $300,41.773263632,-87.671332811,THEFT,2002
552,67.0,18,2002-04-28T19:30:00.000,POSS: CANNABIS 30GMS OR LESS,,,NARCOTICS,2002
1314,67.0,02,2002-11-16T00:10:00.000,AGGRAVATED: HANDGUN,,,CRIM SEXUAL ASSAULT,2002
661,67.0,04B,2002-06-01T23:00:00.000,AGGRAVATED: OTHER DANG WEAPON,,,BATTERY,2002
994,67.0,11,2002-08-25T23:00:00.000,CREDIT CARD FRAUD,,,DECEPTIVE PRACTICE,2002
1588,67.0,06,2002-06-01T09:00:00.000,FINANCIAL ID THEFT: OVER $300,,,THEFT,2002
595,67.0,18,2002-05-08T22:45:00.000,POSS: CANNABIS 30GMS OR LESS,,,NARCOTICS,2002
74,67.0,01A,2002-03-09T23:05:00.000,FIRST DEGREE MURDER,41.790035081,-87.655982796,HOMICIDE,2002
875,67.0,08B,2002-07-30T15:50:00.000,SIMPLE,,,BATTERY,2002
1511,67.0,06,2002-02-01T09:00:00.000,FINANCIAL ID THEFT:$300 &UNDER,41.76987204,-87.667595578,THEFT,2002
1597,68.0,06,2002-03-06T00:01:00.000,FINANCIAL ID THEFT: OVER $300,,,THEFT,2002
1071,68.0,06,2002-08-20T00:01:00.000,$500 AND UNDER,,,THEFT,2002
1077,68.0,07,2002-09-28T00:30:00.000,AUTOMOBILE,,,MOTOR VEHICLE THEFT,2002
3817,68.0,07,2002-01-04T06:00:00.000,AUTOMOBILE,41.784662386,-87.650986722,MOTOR VEHICLE THEFT,2002
1541,68.0,06,2002-04-12T12:00:00.000,FINANCIAL ID THEFT:$300 &UNDER,41.787705685,-87.64133274,THEFT,2002
2070,68.0,26,2002-01-01T16:00:00.000,OTHER CRIME INVOLVING PROPERTY,41.764393665,-87.64924782,OTHER OFFENSE,2002
1545,68.0,06,2002-11-16T09:00:00.000,FINANCIAL ID THEFT: OVER $300,41.764432784,-87.651673956,THEFT,2002
1078,68.0,03,2002-09-29T05:15:00.000,AGGRAVATED VEHICULAR HIJACKING,,,ROBBERY,2002
18,68.0,08B,2002-05-21T15:30:00.000,SIMPLE,41.782505513,-87.643199914,BATTERY,2002
15,68.0,18,2002-05-16T19:07:06.000,MANU/DELIVER:CRACK,41.766081942,-87.645659611,NARCOTICS,2002
1602,68.0,06,2002-08-01T00:00:00.000,FINANCIAL ID THEFT: OVER $300,,,THEFT,2002
33,68.0,08B,2002-05-21T20:40:00.000,SIMPLE,41.786402997,-87.643755794,BATTERY,2002
1442,68.0,07,2002-11-05T01:00:00.000,AUTOMOBILE,,,MOTOR VEHICLE THEFT,2002
969,68.0,03,2002-08-26T03:10:00.000,AGGRAVATED,,,ROBBERY,2002
1466,68.0,06,2002-12-31T09:00:00.000,FINANCIAL ID THEFT: OVER $300,41.789046613,-87.63617001,THEFT,2002
720,68.0,18,2002-06-24T13:30:00.000,POSS: CANNABIS 30GMS OR LESS,,,NARCOTICS,2002
1192,68.0,08B,2002-10-22T14:40:00.000,SIMPLE,,,BATTERY,2002
1473,68.0,06,2002-12-12T09:00:00.000,FINANCIAL ID THEFT: OVER $300,41.762587505,-87.640022917,THEFT,2002
1107,68.0,04B,2002-10-05T09:30:00.000,AGGRAVATED: HANDGUN,,,BATTERY,2002
965,68.0,18,2002-08-22T23:18:50.000,POSS: CRACK,,,NARCOTICS,2002
1499,68.0,06,2002-10-15T12:00:00.000,FINANCIAL ID THEFT: OVER $300,41.769925563,-87.637267875,THEFT,2002
557,68.0,18,2002-04-28T20:15:00.000,MANU/DELIVER:CRACK,,,NARCOTICS,2002
556,68.0,08B,2002-06-03T15:00:00.000,SIMPLE,,,BATTERY,2002
1234,68.0,08A,2002-11-06T08:09:30.000,PRO EMP HANDS NO/MIN INJURY,,,ASSAULT,2002
156,68.0,01A,2002-08-01T01:43:00.000,FIRST DEGREE MURDER,41.78616651,-87.65102944,HOMICIDE,2002
1383,68.0,07,2002-11-29T12:30:00.000,AUTOMOBILE,,,MOTOR VEHICLE THEFT,2002
1398,68.0,06,2002-12-16T15:55:00.000,RETAIL THEFT,,,THEFT,2002
575,69.0,14,2002-05-07T02:00:00.000,TO PROPERTY,,,CRIMINAL DAMAGE,2002
1421,69.0,07,2002-10-30T20:00:00.000,AUTOMOBILE,,,MOTOR VEHICLE THEFT,2002
642,69.0,07,2002-05-14T17:00:00.000,AUTOMOBILE,,,MOTOR VEHICLE THEFT,2002
962,69.0,18,2002-08-21T12:00:00.000,POSS: CANNABIS 30GMS OR LESS,,,NARCOTICS,2002
1444,69.0,18,2002-10-28T17:25:40.000,POSS: CRACK,,,NARCOTICS,2002
1026,69.0,14,2002-09-08T16:48:58.000,TO VEHICLE,,,CRIMINAL DAMAGE,2002
927,69.0,05,2002-06-03T13:30:00.000,FORCIBLE ENTRY,,,BURGLARY,2002
681,69.0,07,2002-06-17T16:59:46.000,AUTOMOBILE,,,MOTOR VEHICLE THEFT,2002
1175,69.0,07,2002-10-21T23:30:00.000,AUTOMOBILE,,,MOTOR VEHICLE THEFT,2002
690,69.0,06,2002-06-19T18:30:00.000,OVER $500,,,THEFT,2002
1250,69.0,07,2002-11-07T00:00:00.000,"TRUCK, BUS, MOTOR HOME",,,MOTOR VEHICLE THEFT,2002
865,69.0,04A,2002-08-02T23:00:00.000,AGGRAVATED:KNIFE/CUTTING INSTR,,,ASSAULT,2002
746,69.0,03,2002-06-30T07:50:13.000,STRONGARM - NO WEAPON,,,ROBBERY,2002
987,69.0,04B,2002-09-01T08:50:38.000,AGGRAVATED DOMESTIC BATTERY,,,BATTERY,2002
992,69.0,08B,2002-09-02T04:28:56.000,DOMESTIC BATTERY SIMPLE,,,BATTERY,2002
1121,69.0,14,2002-10-09T21:00:00.000,TO VEHICLE,,,CRIMINAL DAMAGE,2002
3,70.0,08B,2002-09-26T13:30:00.000,SIMPLE,,,BATTERY,2002
614,70.0,08A,2002-05-17T21:08:00.000,SIMPLE,,,STALKING,2002
55,70.0,06,2002-11-04T16:00:00.000,RETAIL THEFT,41.746921333,-87.741280186,THEFT,2002
58,70.0,06,2002-11-27T15:00:00.000,FROM BUILDING,41.735129523,-87.705699176,THEFT,2002
1153,70.0,06,2002-06-01T07:00:00.000,FINANCIAL ID THEFT: OVER $300,,,THEFT,2002
817,70.0,05,2002-07-17T18:00:00.000,FORCIBLE ENTRY,,,BURGLARY,2002
1586,70.0,20,2002-09-04T00:01:00.000,CRIM SEX ABUSE BY FAM MEMBER,,,OFFENSE INVOLVING CHILDREN,2002
1548,70.0,06,2002-06-01T08:00:00.000,FINANCIAL ID THEFT: OVER $300,41.754296596,-87.717511406,THEFT,2002
1275,70.0,03,2002-11-10T00:01:00.000,STRONGARM - NO WEAPON,,,ROBBERY,2002
1492,70.0,06,2002-10-14T00:00:00.000,FINANCIAL ID THEFT: OVER $300,41.738840689,-87.703347372,THEFT,2002
47,70.0,08B,2002-07-04T16:17:14.000,SIMPLE,41.735176211,-87.702698048,BATTERY,2002
807,71.0,03,2002-07-16T01:55:00.000,AGGRAVATED VEHICULAR HIJACKING,,,ROBBERY,2002
1302,71.0,15,2002-11-14T06:13:00.000,UNLAWFUL POSS OF HANDGUN,,,WEAPONS VIOLATION,2002
1051,71.0,03,2002-09-20T10:20:00.000,ARMED: HANDGUN,,,ROBBERY,2002
789,71.0,13,2002-07-12T11:45:00.000,STOLEN PROP: BUY/RECEIVE/POS.,,,DECEPTIVE PRACTICE,2002
723,71.0,07,2002-06-27T23:00:00.000,AUTOMOBILE,,,MOTOR VEHICLE THEFT,2002
1334,71.0,07,2002-11-22T07:15:00.000,AUTOMOBILE,,,MOTOR VEHICLE THEFT,2002
819,71.0,15,2002-07-18T20:30:00.000,UNLAWFUL POSS OF HANDGUN,,,WEAPONS VIOLATION,2002
1531,71.0,26,2002-11-01T09:00:00.000,HARASSMENT BY TELEPHONE,41.753414264,-87.661901898,OTHER OFFENSE,2002
1470,71.0,11,2002-06-03T18:00:00.000,THEFT OF LOST/MISLAID PROP,41.734051117,-87.657340716,DECEPTIVE PRACTICE,2002
1519,71.0,06,2002-09-12T00:00:00.000,FINANCIAL ID THEFT: OVER $300,41.753317118,-87.657035985,THEFT,2002
1517,71.0,06,2002-01-01T00:01:00.000,FINANCIAL ID THEFT: OVER $300,41.74046775,-87.648607773,THEFT,2002
1417,71.0,08B,2002-10-28T11:00:00.000,PRO EMP HANDS NO/MIN INJURY,,,BATTERY,2002
1566,71.0,06,2002-08-01T09:00:00.000,FINANCIAL ID THEFT: OVER $300,41.743865444,-87.674463733,THEFT,2002
1575,71.0,06,2002-07-01T00:00:00.000,AGG: FINANCIAL ID THEFT,,,THEFT,2002
551,71.0,07,2002-04-30T10:00:00.000,"TRUCK, BUS, MOTOR HOME",,,MOTOR VEHICLE THEFT,2002
1568,71.0,02,2002-04-15T07:30:00.000,AGG SEX ASSLT OF CHILD FAM MBR,,,OFFENSE INVOLVING CHILDREN,2002
1454,71.0,06,2002-08-14T10:00:00.000,FINANCIAL ID THEFT: OVER $300,41.734155961,-87.650012089,THEFT,2002
113,71.0,01A,2002-07-02T10:40:00.000,FIRST DEGREE MURDER,41.742686921,-87.653527267,HOMICIDE,2002
1249,71.0,20,2002-11-06T15:35:00.000,CHILD ABDUCTION/STRANGER,,,KIDNAPPING,2002
1165,72.0,07,2002-10-20T00:57:49.000,AUTOMOBILE,,,MOTOR VEHICLE THEFT,2002
1509,72.0,06,2002-06-01T00:00:00.000,FINANCIAL ID THEFT: OVER $300,41.704556171,-87.683200117,THEFT,2002
752,73.0,01A,2002-12-23T22:19:00.000,FIRST DEGREE MURDER,41.724589439,-87.637237248,HOMICIDE,2002
287,73.0,01A,2002-08-31T01:20:00.000,FIRST DEGREE MURDER,41.709751877,-87.650204674,HOMICIDE,2002
1557,73.0,02,2002-07-21T23:00:00.000,AGG SEX ASSLT OF CHILD FAM MBR,,,OFFENSE INVOLVING CHILDREN,2002
1330,73.0,18,2002-11-17T11:54:26.000,POSS: HEROIN(WHITE),,,NARCOTICS,2002
1467,73.0,06,2002-07-12T00:00:00.000,FINANCIAL ID THEFT: OVER $300,41.722382477,-87.657840331,THEFT,2002
28,73.0,06,2002-05-29T10:00:00.000,$500 AND UNDER,41.716959853,-87.643088472,THEFT,2002
1158,73.0,26,2002-10-20T20:45:00.000,SEX OFFENDER: FAIL TO REGISTER,,,OTHER OFFENSE,2002
1375,73.0,26,2002-11-29T02:00:00.000,OTHER VEHICLE OFFENSE,,,OTHER OFFENSE,2002
687,73.0,18,2002-06-11T13:26:13.000,POSS: CRACK,,,NARCOTICS,2002
1606,74.0,06,2002-09-24T15:00:00.000,FINANCIAL ID THEFT: OVER $300,,,THEFT,2002
1574,74.0,06,2002-01-01T00:00:00.000,FINANCIAL ID THEFT:$300 &UNDER,,,THEFT,2002
847,74.0,06,2002-07-28T13:00:00.000,FROM BUILDING,,,THEFT,2002
923,75.0,07,2002-06-01T22:30:00.000,"TRUCK, BUS, MOTOR HOME",,,MOTOR VEHICLE THEFT,2002
48,75.0,08B,2002-08-16T22:25:00.000,SIMPLE,41.695033004,-87.666379697,BATTERY,2002
820,75.0,07,2002-07-18T22:00:00.000,AUTOMOBILE,,,MOTOR VEHICLE THEFT,2002
1497,75.0,02,2002-03-02T01:05:00.000,AGG SEX ASSLT OF CHILD FAM MBR,41.68606735,-87.658403381,OFFENSE INVOLVING CHILDREN,2002
624,75.0,08B,2002-05-19T22:30:00.000,SIMPLE,,,BATTERY,2002
838,75.0,08B,2002-07-24T14:30:00.000,SIMPLE,,,BATTERY,2002
1477,75.0,06,2002-06-20T00:01:00.000,FINANCIAL ID THEFT:$300 &UNDER,41.691793571,-87.679557444,THEFT,2002
964,75.0,06,2002-08-27T06:40:00.000,OVER $500,,,THEFT,2002
1587,75.0,06,2002-04-20T00:01:00.000,AGG: FINANCIAL ID THEFT,,,THEFT,2002
236,76.0,06,2002-01-11T20:00:00.000,OVER $500,,,THEFT,2002
1261,76.0,06,2002-11-09T10:55:00.000,RETAIL THEFT,,,THEFT,2002
3978,76.0,26,2002-01-04T09:00:00.000,TO LAND,41.976290414,-87.905227221,CRIMINAL TRESPASS,2002
4005,76.0,06,2002-01-02T17:30:00.000,$500 AND UNDER,41.976290414,-87.905227221,THEFT,2002
4883,76.0,06,2002-01-06T09:30:00.000,OVER $500,41.976290414,-87.905227221,THEFT,2002
1299,77.0,06,2002-11-13T14:00:00.000,$500 AND UNDER,,,THEFT,2002
895,77.0,08A,2002-08-10T13:58:39.000,SIMPLE,,,ASSAULT,2002
1613,77.0,06,2002-09-02T00:30:00.000,FINANCIAL ID THEFT: OVER $300,,,THEFT,2002
1114,77.0,06,2002-10-06T10:15:00.000,$500 AND UNDER,,,THEFT,2002
1361,77.0,05,2002-11-26T03:00:00.000,FORCIBLE ENTRY,,,BURGLARY,2002
1322,77.0,26,2002-11-05T15:00:00.000,OTHER CRIME INVOLVING PROPERTY,,,OTHER OFFENSE,2002
1067,77.0,26,2002-09-27T18:00:00.000,OTHER VEHICLE OFFENSE,,,OTHER OFFENSE,2002
1518,77.0,06,2002-01-01T12:00:00.000,FINANCIAL ID THEFT: OVER $300,41.990846851,-87.666169708,THEFT,2002
1295,77.0,05,2002-11-13T07:30:00.000,FORCIBLE ENTRY,,,BURGLARY,2002
19,,06,2002-01-05T21:24:00.000,$500 AND UNDER,,,THEFT,2002
41,,06,2002-01-11T21:15:00.000,OVER $500,41.984698726,-87.823303544,THEFT,2002
42,,06,2002-03-27T06:15:00.000,OVER $500,41.800784521,-87.669630277,THEFT,2002
43,,07,2002-04-11T15:20:00.000,AUTOMOBILE,41.89542227,-87.720330031,MOTOR VEHICLE THEFT,2002
44,,08A,2002-04-22T08:00:00.000,SIMPLE,41.87669769,-87.751878055,ASSAULT,2002
49,,08B,2002-02-15T22:35:00.000,SIMPLE,,,BATTERY,2002
50,,18,2002-04-05T22:30:00.000,POSS: CRACK,,,NARCOTICS,2002
51,,08A,2002-04-13T21:55:00.000,SIMPLE,,,ASSAULT,2002
65,,01A,2002-01-08T20:08:00.000,FIRST DEGREE MURDER,41.778540873,-87.609013972,HOMICIDE,2002
67,,01A,2002-01-31T09:40:00.000,FIRST DEGREE MURDER,41.780335164,-87.701955135,HOMICIDE,2002
70,,01A,2002-02-10T03:35:00.000,FIRST DEGREE MURDER,41.804618366,-87.625958859,HOMICIDE,2002
71,,01A,2002-02-17T02:00:00.000,FIRST DEGREE MURDER,41.837134851,-87.710233636,HOMICIDE,2002
76,,01A,2002-03-27T00:35:00.000,FIRST DEGREE MURDER,41.900244713,-87.770890283,HOMICIDE,2002
79,,01A,2002-04-05T19:02:00.000,FIRST DEGREE MURDER,41.968768467,-87.678332585,HOMICIDE,2002
80,,01A,2002-04-13T02:10:00.000,FIRST DEGREE MURDER,36.619446395,-91.686565684,HOMICIDE,2002
81,,01A,2002-04-13T02:25:00.000,FIRST DEGREE MURDER,41.879633732,-87.736307568,HOMICIDE,2002
85,,01A,2002-04-23T12:29:00.000,FIRST DEGREE MURDER,41.724483554,-87.627527216,HOMICIDE,2002
86,,01A,2002-04-24T00:16:00.000,FIRST DEGREE MURDER,41.904728671,-87.757027516,HOMICIDE,2002
89,,01A,2002-01-24T23:50:00.000,FIRST DEGREE MURDER,41.969396938,-87.704349812,HOMICIDE,2002
90,,01A,2002-05-11T21:25:00.000,FIRST DEGREE MURDER,41.857987652,-87.65440722,HOMICIDE,2002
92,,01A,2002-05-16T13:10:00.000,FIRST DEGREE MURDER,41.91074493,-87.701884001,HOMICIDE,2002
94,,01A,2002-05-21T02:00:00.000,FIRST DEGREE MURDER,41.815010508,-87.745103263,HOMICIDE,2002
95,,06,2002-01-11T12:30:00.000,OVER $500,,,THEFT,2002
97,,01A,2002-05-26T03:30:00.000,FIRST DEGREE MURDER,41.743952186,-87.606042677,HOMICIDE,2002
98,,01A,2002-05-28T00:05:00.000,FIRST DEGREE MURDER,41.789804415,-87.670542943,HOMICIDE,2002
101,,01A,2002-06-04T19:05:00.000,FIRST DEGREE MURDER,41.74973733,-87.624509495,HOMICIDE,2002
102,,01A,2002-06-06T00:11:00.000,FIRST DEGREE MURDER,41.865132942,-87.662687356,HOMICIDE,2002
105,,01A,2002-06-15T03:29:00.000,FIRST DEGREE MURDER,41.755409918,-87.551349331,HOMICIDE,2002
106,,06,2002-01-16T22:35:00.000,$500 AND UNDER,,,THEFT,2002
108,,01A,2002-06-24T04:25:00.000,FIRST DEGREE MURDER,41.830273049,-87.685719924,HOMICIDE,2002
109,,01A,2002-06-24T04:25:00.000,FIRST DEGREE MURDER,41.830270595,-87.685771318,HOMICIDE,2002
110,,01A,2002-06-30T03:16:00.000,FIRST DEGREE MURDER,41.766289453,-87.656573526,HOMICIDE,2002
116,,08B,2002-01-01T12:15:00.000,SIMPLE,,,BATTERY,2002
118,,06,2002-01-03T10:00:00.000,$500 AND UNDER,,,THEFT,2002
120,,05,2002-01-04T17:00:00.000,UNLAWFUL ENTRY,,,BURGLARY,2002
121,,26,2002-01-08T10:47:26.000,TO LAND,,,CRIMINAL TRESPASS,2002
122,,06,2002-01-08T13:35:00.000,OVER $500,,,THEFT,2002
123,,18,2002-01-03T10:40:00.000,POSS: CANNABIS 30GMS OR LESS,,,NARCOTICS,2002
124,,06,2002-01-10T07:30:00.000,OVER $500,,,THEFT,2002
125,,08B,2002-01-09T09:00:00.000,SIMPLE,,,BATTERY,2002
127,,18,2002-01-04T20:18:36.000,POSS: CANNABIS 30GMS OR LESS,,,NARCOTICS,2002
128,,26,2002-01-09T18:50:00.000,TO LAND,,,CRIMINAL TRESPASS,2002
129,,08A,2002-01-09T01:42:38.000,SIMPLE,,,ASSAULT,2002
130,,06,2002-01-10T12:00:00.000,OVER $500,,,THEFT,2002
131,,03,2002-01-11T18:44:04.000,STRONGARM - NO WEAPON,,,ROBBERY,2002
132,,10,2002-01-07T12:00:00.000,COUNTERFEITING DOCUMENT,,,DECEPTIVE PRACTICE,2002
133,,08B,2002-01-12T02:30:00.000,SIMPLE,,,BATTERY,2002
134,,03,2002-01-12T01:45:57.000,STRONGARM - NO WEAPON,,,ROBBERY,2002
135,,14,2002-01-12T16:00:00.000,TO VEHICLE,,,CRIMINAL DAMAGE,2002
136,,06,2002-01-13T00:00:00.000,OVER $500,,,THEFT,2002
137,,08B,2002-01-11T01:10:00.000,SIMPLE,,,BATTERY,2002
138,,26,2002-01-12T11:35:00.000,TO STATE SUP LAND,,,CRIMINAL TRESPASS,2002
139,,06,2002-01-13T10:30:00.000,OVER $500,,,THEFT,2002
140,,14,2002-01-10T19:00:00.000,TO VEHICLE,,,CRIMINAL DAMAGE,2002
141,,16,2002-01-06T20:10:00.000,SOLICIT ON PUBLIC WAY,,,PROSTITUTION,2002
142,,18,2002-01-07T14:10:00.000,POSS: CANNABIS 30GMS OR LESS,,,NARCOTICS,2002
143,,02,2002-01-02T18:45:00.000,AGGRAVATED: HANDGUN,,,CRIM SEXUAL ASSAULT,2002
144,,06,2002-03-13T00:15:58.000,$500 AND UNDER,,,THEFT,2002
145,,08B,2002-03-14T19:42:26.000,SIMPLE,,,BATTERY,2002
147,,03,2002-01-16T17:51:39.000,ATTEMPT: ARMED-OTHER FIREARM,,,ROBBERY,2002
148,,06,2002-01-17T18:00:00.000,$500 AND UNDER,,,THEFT,2002
149,,03,2002-01-22T16:00:00.000,STRONGARM - NO WEAPON,,,ROBBERY,2002
150,,18,2002-01-15T15:25:00.000,POSS: HEROIN(WHITE),,,NARCOTICS,2002
151,,24,2002-01-17T15:51:00.000,RECKLESS CONDUCT,,,PUBLIC PEACE VIOLATION,2002
152,,06,2002-01-20T05:45:00.000,$500 AND UNDER,,,THEFT,2002
153,,06,2002-01-22T08:00:00.000,$500 AND UNDER,,,THEFT,2002
154,,11,2002-01-19T15:00:00.000,THEFT OF LABOR/SERVICES,,,DECEPTIVE PRACTICE,2002
155,,06,2002-01-18T10:30:00.000,OVER $500,,,THEFT,2002
157,,14,2002-01-10T18:56:56.000,TO VEHICLE,,,CRIMINAL DAMAGE,2002
158,,06,2002-01-20T14:00:00.000,$500 AND UNDER,,,THEFT,2002
159,,14,2002-01-20T11:34:00.000,TO VEHICLE,,,CRIMINAL DAMAGE,2002
160,,14,2002-01-19T10:30:00.000,TO PROPERTY,,,CRIMINAL DAMAGE,2002
161,,08B,2002-01-20T15:50:00.000,SIMPLE,,,BATTERY,2002
162,,03,2002-01-20T06:30:00.000,ARMED: OTHER DANGEROUS WEAPON,,,ROBBERY,2002
163,,16,2002-01-14T23:55:00.000,SOLICIT ON PUBLIC WAY,,,PROSTITUTION,2002
164,,08A,2002-01-21T09:50:00.000,SIMPLE,,,ASSAULT,2002
165,,06,2002-01-19T00:00:00.000,OVER $500,,,THEFT,2002
166,,14,2002-01-20T21:00:00.000,TO VEHICLE,,,CRIMINAL DAMAGE,2002
167,,06,2002-01-21T12:00:00.000,$500 AND UNDER,,,THEFT,2002
168,,14,2002-01-22T13:00:00.000,TO STATE SUP PROP,,,CRIMINAL DAMAGE,2002
170,,10,2002-01-06T12:00:00.000,FORGERY,,,DECEPTIVE PRACTICE,2002
171,,18,2002-01-16T18:40:00.000,POSS: CANNABIS 30GMS OR LESS,,,NARCOTICS,2002
172,,18,2002-01-17T23:15:00.000,POSS: HEROIN(WHITE),,,NARCOTICS,2002
173,,06,2002-01-24T15:20:00.000,$500 AND UNDER,,,THEFT,2002
174,,26,2002-01-25T01:39:42.000,TO LAND,,,CRIMINAL TRESPASS,2002
175,,18,2002-01-21T10:45:00.000,POSS: CANNABIS 30GMS OR LESS,,,NARCOTICS,2002
176,,18,2002-01-21T00:30:00.000,POSS: HEROIN(WHITE),,,NARCOTICS,2002
177,,18,2002-01-20T21:50:00.000,POSS: CRACK,,,NARCOTICS,2002
178,,26,2002-01-19T20:30:00.000,TELEPHONE THREAT,,,OTHER OFFENSE,2002
179,,18,2002-01-26T03:12:00.000,POSS: CRACK,,,NARCOTICS,2002
180,,08B,2002-01-24T14:22:58.000,SIMPLE,,,BATTERY,2002
181,,06,2002-01-25T08:30:00.000,$500 AND UNDER,,,THEFT,2002
182,,26,2002-01-25T14:20:00.000,OTHER CRIME AGAINST PERSON,,,OTHER OFFENSE,2002
183,,06,2002-01-26T01:00:00.000,$500 AND UNDER,,,THEFT,2002
184,,08B,2002-01-26T02:10:00.000,SIMPLE,,,BATTERY,2002
185,,06,2002-01-22T12:00:00.000,$500 AND UNDER,,,THEFT,2002
186,,06,2002-01-26T04:15:00.000,OVER $500,,,THEFT,2002
187,,08B,2002-01-26T09:14:33.000,SIMPLE,,,BATTERY,2002
188,,24,2002-01-24T21:45:00.000,RECKLESS CONDUCT,,,PUBLIC PEACE VIOLATION,2002
189,,26,2002-01-26T03:30:00.000,TO STATE SUP LAND,,,CRIMINAL TRESPASS,2002
190,,14,2002-01-26T23:30:00.000,TO VEHICLE,,,CRIMINAL DAMAGE,2002
191,,18,2002-01-24T14:22:30.000,POSS: CANNABIS 30GMS OR LESS,,,NARCOTICS,2002
192,,26,2002-01-03T12:00:00.000,OTHER CRIME INVOLVING PROPERTY,,,OTHER OFFENSE,2002
193,,18,2002-01-24T15:35:00.000,POSS: HEROIN(WHITE),,,NARCOTICS,2002
194,,06,2002-01-27T03:30:00.000,$500 AND UNDER,,,THEFT,2002
195,,14,2002-01-28T04:52:29.000,TO VEHICLE,,,CRIMINAL DAMAGE,2002
196,,03,2002-01-28T22:02:16.000,ARMED: HANDGUN,,,ROBBERY,2002
197,,18,2002-01-23T16:00:00.000,MANU/DELIVER:CRACK,,,NARCOTICS,2002
198,,08B,2002-01-30T21:50:00.000,SIMPLE,,,BATTERY,2002
199,,07,2002-01-31T20:30:00.000,AUTOMOBILE,,,MOTOR VEHICLE THEFT,2002
200,,14,2002-01-31T18:30:00.000,TO VEHICLE,,,CRIMINAL DAMAGE,2002
201,,26,2002-01-31T16:30:00.000,HARASSMENT BY TELEPHONE,,,OTHER OFFENSE,2002
202,,03,2002-01-30T23:00:00.000,STRONGARM - NO WEAPON,,,ROBBERY,2002
203,,07,2002-02-01T21:00:00.000,"TRUCK, BUS, MOTOR HOME",,,MOTOR VEHICLE THEFT,2002
