,community_area,fbi_code,date,description,latitude,longitude,primary_type,year
1744,42,08A,2018-12-20T09:00:00.000,SIMPLE,,,ASSAULT,2018
1745,6,17,2018-11-05T16:51:00.000,NON-CONSENSUAL DISSEMINATION PRIVATE SEXUAL IMAGES,41.938971985,-87.652416822,SEX OFFENSE,2018
1746,10,26,2018-10-19T12:00:00.000,OTHER CRIME AGAINST PERSON,,,OTHER OFFENSE,2018
1747,55,17,2018-06-06T07:00:00.000,OTHER,,,SEX OFFENSE,2018
1748,75,06,2018-11-18T14:00:00.000,$500 AND UNDER,,,THEFT,2018
1749,29,06,2018-08-14T01:30:00.000,FROM BUILDING,,,THEFT,2018
1750,38,11,2018-06-07T00:01:00.000,CREDIT CARD FRAUD,,,DECEPTIVE PRACTICE,2018
1751,68,08B,2018-10-31T23:52:00.000,DOMESTIC BATTERY SIMPLE,,,BATTERY,2018
1752,23,06,2018-12-12T10:57:00.000,OVER $500,,,THEFT,2018
1753,52,03,2018-04-29T16:46:00.000,ARMED: HANDGUN,41.696868557,-87.542564289,ROBBERY,2018
1754,26,04A,2018-03-01T03:50:00.000,AGGRAVATED: OTHER DANG WEAPON,41.879808008,-87.721966478,ASSAULT,2018
1755,26,04B,2018-02-19T20:30:00.000,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY,41.879808008,-87.721966478,BATTERY,2018
1756,69,08B,2018-01-09T06:00:00.000,SIMPLE,41.751291477,-87.604904392,BATTERY,2018
1757,1,11,2018-09-13T09:00:00.000,FINANCIAL IDENTITY THEFT OVER $ 300,,,DECEPTIVE PRACTICE,2018
1758,6,11,2018-10-25T09:00:00.000,FINANCIAL IDENTITY THEFT OVER $ 300,,,DECEPTIVE PRACTICE,2018
1759,16,06,2018-11-15T15:30:00.000,$500 AND UNDER,,,THEFT,2018
1760,44,11,2018-12-04T09:00:00.000,FINAN EXPLOIT-ELDERLY/DISABLED,,,DECEPTIVE PRACTICE,2018
1761,1,11,2018-08-24T13:00:00.000,FRAUD OR CONFIDENCE GAME,,,DECEPTIVE PRACTICE,2018
1762,61,06,2018-12-12T12:00:00.000,DELIVERY CONTAINER THEFT,,,THEFT,2018
1763,27,11,2018-12-06T12:00:00.000,FINANCIAL IDENTITY THEFT OVER $ 300,,,DECEPTIVE PRACTICE,2018
1764,64,06,2018-12-24T01:00:00.000,OVER $500,,,THEFT,2018
1765,25,17,2018-10-12T15:00:00.000,CRIMINAL TRANSMISSION OF HIV,,,SEX OFFENSE,2018
1766,68,11,2018-02-18T10:18:00.000,FINANCIAL IDENTITY THEFT OVER $ 300,,,DECEPTIVE PRACTICE,2018
1767,69,08B,2018-10-01T23:59:00.000,DOMESTIC BATTERY SIMPLE,,,BATTERY,2018
1768,6,11,2018-07-01T12:00:00.000,FRAUD OR CONFIDENCE GAME,,,DECEPTIVE PRACTICE,2018
1769,1,06,2018-12-03T18:30:00.000,$500 AND UNDER,,,THEFT,2018
1770,28,11,2018-10-01T09:35:00.000,FINANCIAL IDENTITY THEFT OVER $ 300,,,DECEPTIVE PRACTICE,2018
1771,69,04A,2018-10-21T13:00:00.000,AGGRAVATED: OTHER DANG WEAPON,,,ASSAULT,2018
1772,33,08B,2018-12-30T12:00:00.000,SIMPLE,,,BATTERY,2018
1773,44,06,2018-10-31T00:00:00.000,OVER $500,,,THEFT,2018
1774,35,08A,2018-09-01T00:01:00.000,TELEPHONE THREAT,,,OTHER OFFENSE,2018
1775,38,17,2018-12-10T02:56:00.000,AGG CRIM SEX ABUSE FAM MEMBER,,,OFFENSE INVOLVING CHILDREN,2018
1776,1,08A,2018-12-01T09:00:00.000,TELEPHONE THREAT,,,OTHER OFFENSE,2018
1777,29,08A,2018-02-10T09:00:00.000,TELEPHONE THREAT,,,OTHER OFFENSE,2018
1778,28,17,2018-01-01T00:00:00.000,AGG CRIM SEX ABUSE FAM MEMBER,,,OFFENSE INVOLVING CHILDREN,2018
1779,19,24,2018-01-27T01:00:00.000,ARSON THREAT,,,PUBLIC PEACE VIOLATION,2018
1780,27,14,2018-09-17T10:30:00.000,TO PROPERTY,,,CRIMINAL DAMAGE,2018
1781,23,08B,2018-09-01T00:00:00.000,CHILD ABUSE,,,OFFENSE INVOLVING CHILDREN,2018
1782,43,08B,2018-11-15T18:00:00.000,CHILD ABUSE,,,OFFENSE INVOLVING CHILDREN,2018
1783,49,17,2018-12-10T00:01:00.000,AGG CRIM SEX ABUSE FAM MEMBER,41.689822161,-87.626540588,OFFENSE INVOLVING CHILDREN,2018
1784,27,04A,2018-12-24T16:55:00.000,AGGRAVATED: HANDGUN,41.871053319,-87.697112565,ASSAULT,2018
1785,22,04B,2018-12-21T20:30:00.000,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY,41.914517605,-87.711825578,BATTERY,2018
1786,19,08A,2018-12-18T15:00:00.000,TELEPHONE THREAT,41.929093825,-87.751409824,OTHER OFFENSE,2018
1787,26,08B,2018-12-16T22:00:00.000,CHILD ABUSE,41.880599871,-87.736338968,OFFENSE INVOLVING CHILDREN,2018
1788,1,03,2018-12-12T11:15:00.000,AGGRAVATED VEHICULAR HIJACKING,41.998944623,-87.661876448,ROBBERY,2018
1789,2,08A,2018-12-12T09:30:00.000,TELEPHONE THREAT,41.993998848,-87.697901781,OTHER OFFENSE,2018
1790,43,08A,2018-12-07T16:57:00.000,TELEPHONE THREAT,41.76422615,-87.587068553,OTHER OFFENSE,2018
1791,25,17,2018-12-05T19:34:00.000,AGG CRIM SEX ABUSE FAM MEMBER,41.897524798,-87.769136372,OFFENSE INVOLVING CHILDREN,2018
1792,8,08B,2018-11-30T13:59:00.000,CHILD ABUSE,41.905330555,-87.63958275,OFFENSE INVOLVING CHILDREN,2018
1793,44,08B,2018-11-20T00:45:00.000,CHILD ABUSE,41.740247076,-87.608601727,OFFENSE INVOLVING CHILDREN,2018
1794,38,04B,2018-11-19T18:31:00.000,AGGRAVATED PO: KNIFE/CUT INSTR,41.821092112,-87.626382913,BATTERY,2018
1795,29,08B,2018-11-15T00:00:00.000,CHILD ABUSE,41.859987622,-87.723770525,OFFENSE INVOLVING CHILDREN,2018
1796,41,08B,2018-11-13T16:15:00.000,CHILD ABUSE,41.801874622,-87.595078376,OFFENSE INVOLVING CHILDREN,2018
1797,19,17,2018-11-05T08:00:00.000,AGG CRIM SEX ABUSE FAM MEMBER,41.922650031,-87.768374922,OFFENSE INVOLVING CHILDREN,2018
1798,26,17,2018-10-22T14:40:00.000,AGG CRIM SEX ABUSE FAM MEMBER,41.879811873,-87.721661659,OFFENSE INVOLVING CHILDREN,2018
1799,27,08A,2018-10-22T10:38:00.000,INTIMIDATION,41.88090279,-87.712217526,INTIMIDATION,2018
1800,69,08B,2018-10-20T13:30:00.000,CHILD ABUSE,41.766955457,-87.615291558,OFFENSE INVOLVING CHILDREN,2018
1801,71,11,2018-08-24T12:00:00.000,ILLEGAL USE CASH CARD,41.745627013,-87.670598085,DECEPTIVE PRACTICE,2018
1802,3,17,2018-09-16T16:00:00.000,AGG CRIM SEX ABUSE FAM MEMBER,41.965026262,-87.639251706,OFFENSE INVOLVING CHILDREN,2018
1803,49,26,2018-09-15T22:00:00.000,OBSCENE MATTER,41.701595778,-87.631538348,OBSCENITY,2018
1804,25,08B,2018-08-22T18:00:00.000,CHILD ABUSE,41.873852904,-87.762471107,OFFENSE INVOLVING CHILDREN,2018
1805,20,17,2018-07-14T22:00:00.000,AGG CRIM SEX ABUSE FAM MEMBER,41.923097164,-87.727954477,OFFENSE INVOLVING CHILDREN,2018
1806,30,08A,2018-08-09T14:44:00.000,TELEPHONE THREAT,41.850105875,-87.693558042,OTHER OFFENSE,2018
1807,49,08A,2018-06-16T05:00:00.000,INTIMIDATION,41.721635855,-87.630360614,INTIMIDATION,2018
1808,69,08B,2018-04-27T15:00:00.000,CHILD ABUSE,41.779059693,-87.615596501,OFFENSE INVOLVING CHILDREN,2018
1809,22,03,2018-03-06T11:25:00.000,ATTEMPT: STRONGARM-NO WEAPON,41.913927347,-87.700724705,ROBBERY,2018
1810,42,08B,2018-02-01T11:30:00.000,CHILD ABUSE,41.781885411,-87.594673414,OFFENSE INVOLVING CHILDREN,2018
1811,24,03,2018-01-03T14:25:00.000,ARMED:KNIFE/CUTTING INSTRUMENT,41.910947862,-87.678343579,ROBBERY,2018
1812,24,03,2018-01-01T13:30:00.000,AGGRAVATED,41.911208109,-87.678745045,ROBBERY,2018
1813,25,10,2018-03-15T09:00:00.000,FORGERY,,,DECEPTIVE PRACTICE,2018
1814,25,20,2018-11-15T17:00:00.000,ENDANGERING LIFE/HEALTH CHILD,,,OFFENSE INVOLVING CHILDREN,2018
1815,73,06,2018-12-27T17:00:00.000,OVER $500,,,THEFT,2018
1816,14,14,2018-10-22T14:00:00.000,TO VEHICLE,,,CRIMINAL DAMAGE,2018
1817,28,11,2018-12-13T12:00:00.000,FINANCIAL IDENTITY THEFT OVER $ 300,,,DECEPTIVE PRACTICE,2018
1818,24,06,2018-12-27T20:00:00.000,RETAIL THEFT,,,THEFT,2018
1819,76,11,2018-12-21T22:52:00.000,"THEFT BY LESSEE,MOTOR VEH",,,DECEPTIVE PRACTICE,2018
1820,27,11,2018-08-25T00:01:00.000,FINANCIAL IDENTITY THEFT OVER $ 300,,,DECEPTIVE PRACTICE,2018
1821,61,11,2018-11-05T09:00:00.000,FINANCIAL IDENTITY THEFT $300 AND UNDER,,,DECEPTIVE PRACTICE,2018
1822,7,06,2018-11-28T14:00:00.000,FROM BUILDING,,,THEFT,2018
1823,44,06,2018-12-21T11:00:00.000,$500 AND UNDER,,,THEFT,2018
1824,26,06,2018-07-15T10:00:00.000,FROM BUILDING,,,THEFT,2018
1825,48,11,2018-12-14T10:00:00.000,FINANCIAL IDENTITY THEFT OVER $ 300,,,DECEPTIVE PRACTICE,2018
1826,59,06,2018-11-01T07:00:00.000,FROM BUILDING,,,THEFT,2018
1827,22,11,2018-11-17T17:40:00.000,FRAUD OR CONFIDENCE GAME,,,DECEPTIVE PRACTICE,2018
1828,13,06,2018-11-13T12:00:00.000,FROM BUILDING,,,THEFT,2018
1829,67,08A,2018-07-01T12:00:00.000,CYBERSTALKING,,,STALKING,2018
1830,6,11,2018-11-11T00:00:00.000,FINANCIAL IDENTITY THEFT OVER $ 300,,,DECEPTIVE PRACTICE,2018
1831,70,26,2018-12-18T17:30:00.000,VIOLATE ORDER OF PROTECTION,,,OTHER OFFENSE,2018
1832,24,11,2018-11-01T19:55:00.000,FINANCIAL IDENTITY THEFT OVER $ 300,,,DECEPTIVE PRACTICE,2018
1833,28,08B,2018-10-03T19:00:00.000,DOMESTIC BATTERY SIMPLE,,,BATTERY,2018
1834,33,11,2018-08-01T00:01:00.000,FINANCIAL IDENTITY THEFT OVER $ 300,,,DECEPTIVE PRACTICE,2018
1835,8,06,2018-12-21T15:00:00.000,FROM BUILDING,,,THEFT,2018
1836,1,26,2018-12-08T00:28:00.000,HARASSMENT BY TELEPHONE,,,OTHER OFFENSE,2018
1837,75,06,2018-12-22T19:00:00.000,$500 AND UNDER,,,THEFT,2018
1838,25,11,2018-01-03T00:01:00.000,FRAUD OR CONFIDENCE GAME,,,DECEPTIVE PRACTICE,2018
1839,60,11,2018-08-13T12:00:00.000,FINAN EXPLOIT-ELDERLY/DISABLED,41.826680501,-87.638700752,DECEPTIVE PRACTICE,2018
1840,43,08A,2018-12-20T07:15:00.000,SIMPLE,41.762064717,-87.568865843,ASSAULT,2018
1841,19,26,2018-12-22T13:58:00.000,VIOLATE ORDER OF PROTECTION,41.92376481,-87.779771051,OTHER OFFENSE,2018
1842,69,17,2018-12-04T11:00:00.000,CRIMINAL SEXUAL ABUSE,41.779213408,-87.61560212,SEX OFFENSE,2018
1843,70,11,2018-12-06T11:00:00.000,FRAUD OR CONFIDENCE GAME,41.750936036,-87.682871596,DECEPTIVE PRACTICE,2018
1844,8,08A,2018-12-06T05:07:00.000,PRO EMP HANDS NO/MIN INJURY,41.895002822,-87.621454706,ASSAULT,2018
1845,58,02,2018-11-11T08:15:00.000,NON-AGGRAVATED,41.814532324,-87.698083101,CRIM SEXUAL ASSAULT,2018
1846,41,02,2018-10-27T22:00:00.000,NON-AGGRAVATED,41.874271066,-87.657499107,CRIM SEXUAL ASSAULT,2018
1847,27,11,2018-09-17T12:00:00.000,BOGUS CHECK,41.873639713,-87.709860842,DECEPTIVE PRACTICE,2018
1848,67,04B,2018-10-10T00:55:00.000,AGGRAVATED:KNIFE/CUTTING INSTR,41.7685973,-87.660761186,BATTERY,2018
1849,8,02,2018-09-05T00:00:00.000,AGG SEX ASSLT OF CHILD FAM MBR,41.896083132,-87.629765732,OFFENSE INVOLVING CHILDREN,2018
1850,66,08A,2018-08-29T18:00:00.000,SIMPLE,41.773313782,-87.683481398,ASSAULT,2018
1851,8,08B,2018-08-28T14:25:00.000,AGG: HANDS/FIST/FEET NO/MINOR INJURY,41.887966168,-87.634790696,BATTERY,2018
1852,22,04B,2018-08-21T20:32:00.000,AGGRAVATED:KNIFE/CUTTING INSTR,41.924773406,-87.700882146,BATTERY,2018
1853,32,10,2018-07-26T23:45:00.000,FORGERY,41.872601123,-87.631635172,DECEPTIVE PRACTICE,2018
1854,31,11,2018-07-09T10:45:00.000,CREDIT CARD FRAUD,41.842416891,-87.685314897,DECEPTIVE PRACTICE,2018
1855,31,08B,2018-05-02T16:50:00.000,SIMPLE,41.852336791,-87.646487314,BATTERY,2018
1856,65,04B,2018-03-28T20:36:00.000,AGGRAVATED: HANDGUN,41.778567794,-87.730558579,BATTERY,2018
1857,73,02,2018-02-22T05:05:00.000,AGGRAVATED: HANDGUN,41.721005667,-87.643202686,CRIM SEXUAL ASSAULT,2018
1858,71,11,2018-05-06T00:00:00.000,FINANCIAL IDENTITY THEFT OVER $ 300,,,DECEPTIVE PRACTICE,2018
1859,46,06,2018-12-01T12:00:00.000,$500 AND UNDER,,,THEFT,2018
1860,16,11,2018-12-03T12:00:00.000,BOGUS CHECK,,,DECEPTIVE PRACTICE,2018
1861,77,11,2018-11-01T12:00:00.000,FINANCIAL IDENTITY THEFT OVER $ 300,,,DECEPTIVE PRACTICE,2018
1862,28,06,2018-12-21T03:00:00.000,POCKET-PICKING,,,THEFT,2018
1863,49,06,2018-10-31T06:00:00.000,OVER $500,,,THEFT,2018
1864,32,10,2018-12-13T17:30:00.000,COUNTERFEIT CHECK,,,DECEPTIVE PRACTICE,2018
1865,22,02,2018-11-17T23:00:00.000,NON-AGGRAVATED,,,CRIM SEXUAL ASSAULT,2018
1866,28,11,2018-12-28T15:00:00.000,FINANCIAL IDENTITY THEFT OVER $ 300,,,DECEPTIVE PRACTICE,2018
1867,58,11,2018-12-01T08:00:00.000,FINANCIAL IDENTITY THEFT OVER $ 300,,,DECEPTIVE PRACTICE,2018
1868,8,08B,2018-09-16T20:00:00.000,DOMESTIC BATTERY SIMPLE,,,BATTERY,2018
1869,10,10,2018-10-24T15:03:00.000,FORGERY,,,DECEPTIVE PRACTICE,2018
1870,25,11,2018-07-01T00:00:00.000,FINANCIAL IDENTITY THEFT $300 AND UNDER,,,DECEPTIVE PRACTICE,2018
1871,74,06,2018-09-24T16:00:00.000,OVER $500,,,THEFT,2018
1872,4,08B,2018-11-26T15:00:00.000,DOMESTIC BATTERY SIMPLE,,,BATTERY,2018
1873,69,08B,2018-12-28T20:04:00.000,SIMPLE,,,BATTERY,2018
1874,43,04B,2018-12-21T20:32:00.000,AGGRAVATED: HANDGUN,41.767395889,-87.587926237,BATTERY,2018
1875,76,06,2018-12-19T16:03:00.000,FROM BUILDING,41.980974046,-87.844569423,THEFT,2018
1876,25,03,2018-12-13T10:15:00.000,ATTEMPT: ARMED-OTHER DANG WEAP,41.873709176,-87.749169703,ROBBERY,2018
1877,16,26,2018-12-08T13:36:00.000,VIOLATE ORDER OF PROTECTION,41.950789177,-87.705484904,OTHER OFFENSE,2018
1878,46,20,2018-11-13T11:40:00.000,ENDANGERING LIFE/HEALTH CHILD,41.735143667,-87.545784415,OFFENSE INVOLVING CHILDREN,2018
1879,23,04B,2018-10-28T21:30:00.000,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY,41.892525451,-87.711348337,BATTERY,2018
1880,24,05,2018-10-27T02:30:00.000,FORCIBLE ENTRY,41.895813392,-87.682685455,BURGLARY,2018
1881,8,11,2018-10-18T16:36:00.000,FINANCIAL IDENTITY THEFT OVER $ 300,41.896010965,-87.624279065,DECEPTIVE PRACTICE,2018
1882,24,05,2018-10-08T05:51:00.000,FORCIBLE ENTRY,41.900865856,-87.66742311,BURGLARY,2018
1883,46,02,2018-10-06T19:00:00.000,PREDATORY,41.741799269,-87.556362216,CRIM SEXUAL ASSAULT,2018
1884,28,05,2018-09-24T19:00:00.000,FORCIBLE ENTRY,41.882367751,-87.667563806,BURGLARY,2018
1885,68,08B,2018-09-25T12:27:00.000,AGG PO HANDS NO/MIN INJURY,41.760701648,-87.65278737,BATTERY,2018
1886,68,08B,2018-09-14T23:20:00.000,DOMESTIC BATTERY SIMPLE,41.762519013,-87.64919809,BATTERY,2018
1887,68,20,2018-09-13T13:33:00.000,OTHER OFFENSE,41.773092839,-87.644613245,OFFENSE INVOLVING CHILDREN,2018
1888,24,05,2018-08-24T19:30:00.000,FORCIBLE ENTRY,41.895698817,-87.691094082,BURGLARY,2018
1889,24,05,2018-08-11T21:09:00.000,UNLAWFUL ENTRY,41.895807427,-87.683085872,BURGLARY,2018
1890,35,08B,2018-08-14T18:12:00.000,AGG PO HANDS NO/MIN INJURY,41.82693369,-87.623999811,BATTERY,2018
1891,19,05,2018-07-29T05:36:00.000,HOME INVASION,41.937351219,-87.764003796,BURGLARY,2018
1892,19,05,2018-07-17T01:15:00.000,FORCIBLE ENTRY,41.924157204,-87.752542374,BURGLARY,2018
1893,19,05,2018-07-02T04:09:00.000,FORCIBLE ENTRY,41.923955281,-87.767613787,BURGLARY,2018
1894,23,05,2018-06-02T06:32:00.000,FORCIBLE ENTRY,41.909876642,-87.727138915,BURGLARY,2018
1895,24,06,2018-05-11T02:00:00.000,FROM BUILDING,41.892446385,-87.665979014,THEFT,2018
1896,28,08B,2018-05-07T11:28:00.000,SIMPLE,41.878931004,-87.639585621,BATTERY,2018
1897,17,05,2018-01-20T00:00:00.000,FORCIBLE ENTRY,41.943658469,-87.83505498,BURGLARY,2018
1898,10,05,2018-01-18T21:30:00.000,UNLAWFUL ENTRY,41.997377272,-87.785843745,BURGLARY,2018
1899,64,02,2018-10-01T22:00:00.000,NON-AGGRAVATED,,,CRIM SEXUAL ASSAULT,2018
1900,4,26,2018-04-01T09:00:00.000,HARASSMENT BY ELECTRONIC MEANS,,,OTHER OFFENSE,2018
1901,40,26,2018-10-04T18:00:00.000,HARASSMENT BY TELEPHONE,,,OTHER OFFENSE,2018
1902,11,11,2018-12-23T12:00:00.000,CREDIT CARD FRAUD,,,DECEPTIVE PRACTICE,2018
1903,50,06,2018-11-24T14:00:00.000,$500 AND UNDER,,,THEFT,2018
1904,35,06,2018-10-04T09:30:00.000,OVER $500,,,THEFT,2018
1905,8,02,2018-09-08T23:00:00.000,NON-AGGRAVATED,,,CRIM SEXUAL ASSAULT,2018
1906,52,06,2018-12-15T08:00:00.000,$500 AND UNDER,,,THEFT,2018
1907,60,11,2018-07-09T12:00:00.000,FINANCIAL IDENTITY THEFT OVER $ 300,,,DECEPTIVE PRACTICE,2018
1908,67,11,2018-09-10T10:00:00.000,FINANCIAL IDENTITY THEFT OVER $ 300,,,DECEPTIVE PRACTICE,2018
1909,43,06,2018-07-14T14:26:00.000,$500 AND UNDER,,,THEFT,2018
1910,44,26,2018-11-20T12:00:00.000,HARASSMENT BY TELEPHONE,,,OTHER OFFENSE,2018
1911,71,11,2018-07-01T00:00:00.000,FINANCIAL IDENTITY THEFT OVER $ 300,,,DECEPTIVE PRACTICE,2018
1912,53,05,2018-12-22T20:00:00.000,UNLAWFUL ENTRY,,,BURGLARY,2018
1913,48,06,2018-11-20T20:14:00.000,OVER $500,,,THEFT,2018
1914,54,06,2018-11-07T18:00:00.000,$500 AND UNDER,,,THEFT,2018
1915,28,06,2018-09-17T12:00:00.000,FROM BUILDING,,,THEFT,2018
1916,39,26,2018-02-09T17:00:00.000,OTHER CRIME AGAINST PERSON,,,OTHER OFFENSE,2018
1917,71,11,2018-02-01T09:00:00.000,FINANCIAL IDENTITY THEFT OVER $ 300,,,DECEPTIVE PRACTICE,2018
1918,50,11,2018-08-31T09:00:00.000,FINANCIAL IDENTITY THEFT OVER $ 300,,,DECEPTIVE PRACTICE,2018
1919,46,11,2018-10-12T12:00:00.000,FINANCIAL IDENTITY THEFT OVER $ 300,,,DECEPTIVE PRACTICE,2018
1920,19,11,2018-12-27T01:00:00.000,FRAUD OR CONFIDENCE GAME,,,DECEPTIVE PRACTICE,2018
1921,71,11,2018-07-17T10:00:00.000,FINANCIAL IDENTITY THEFT OVER $ 300,,,DECEPTIVE PRACTICE,2018
1922,28,11,2018-12-20T00:00:00.000,ILLEGAL USE CASH CARD,,,DECEPTIVE PRACTICE,2018
1923,32,11,2018-02-01T00:00:00.000,FINANCIAL IDENTITY THEFT $300 AND UNDER,,,DECEPTIVE PRACTICE,2018
1924,1,05,2018-12-13T11:14:00.000,FORCIBLE ENTRY,42.019921541,-87.664761827,BURGLARY,2018
1925,21,20,2018-12-05T16:00:00.000,ENDANGERING LIFE/HEALTH CHILD,41.935975003,-87.721588371,OFFENSE INVOLVING CHILDREN,2018
1926,35,03,2018-12-12T17:15:00.000,STRONGARM - NO WEAPON,41.831200469,-87.613763088,ROBBERY,2018
1927,3,03,2018-12-16T10:05:00.000,STRONGARM - NO WEAPON,41.973264216,-87.658560747,ROBBERY,2018
1928,53,15,2018-11-30T21:42:00.000,UNLAWFUL POSS OF HANDGUN,41.670495741,-87.644489122,WEAPONS VIOLATION,2018
1929,69,04B,2018-11-06T19:56:00.000,AGG PO HANDS ETC SERIOUS INJ,41.755613227,-87.634420924,BATTERY,2018
1930,20,05,2018-12-25T03:00:00.000,FORCIBLE ENTRY,41.924393438,-87.734424279,BURGLARY,2018
1931,49,07,2018-12-19T18:45:00.000,AUTOMOBILE,41.692358646,-87.623096746,MOTOR VEHICLE THEFT,2018
1932,46,14,2018-12-18T00:03:00.000,TO PROPERTY,41.747332328,-87.549171709,CRIMINAL DAMAGE,2018
1933,67,26,2018-12-10T10:00:00.000,VIOLATE ORDER OF PROTECTION,41.780597165,-87.669090541,OTHER OFFENSE,2018
1934,8,11,2018-12-04T18:04:00.000,CREDIT CARD FRAUD,41.891316439,-87.631118191,DECEPTIVE PRACTICE,2018
1935,7,06,2018-12-01T17:26:00.000,RETAIL THEFT,41.910835515,-87.653351515,THEFT,2018
1936,67,26,2018-11-06T15:00:00.000,VIOLATE ORDER OF PROTECTION,41.780597165,-87.669090541,OTHER OFFENSE,2018
1937,71,04B,2018-11-20T10:57:00.000,AGGRAVATED PO: HANDGUN,41.735777438,-87.663928546,BATTERY,2018
1938,25,03,2018-11-16T17:58:00.000,ARMED: HANDGUN,41.909492928,-87.75653279,ROBBERY,2018
1939,71,05,2018-11-06T15:39:00.000,FORCIBLE ENTRY,41.74408297,-87.660852191,BURGLARY,2018
1940,42,06,2018-07-16T10:30:00.000,OVER $500,41.781473446,-87.608409003,THEFT,2018
1941,67,26,2018-10-12T12:00:00.000,VIOLATE ORDER OF PROTECTION,41.780597165,-87.669090541,OTHER OFFENSE,2018
1942,31,03,2018-10-10T07:30:00.000,ATTEMPT: STRONGARM-NO WEAPON,41.852041917,-87.68450201,ROBBERY,2018
1943,25,11,2018-08-28T14:50:00.000,FRAUD OR CONFIDENCE GAME,41.921378074,-87.806170671,DECEPTIVE PRACTICE,2018
1944,61,11,2018-08-03T08:00:00.000,FRAUD OR CONFIDENCE GAME,41.80422514,-87.6709335,DECEPTIVE PRACTICE,2018
1945,26,04B,2018-08-11T14:16:00.000,AGGRAVATED: HANDGUN,41.875758145,-87.7377573,BATTERY,2018
1946,23,02,2018-04-16T21:00:00.000,AGGRAVATED: OTHER,41.892300375,-87.711339503,CRIM SEXUAL ASSAULT,2018
1947,19,03,2018-01-07T03:30:00.000,ARMED: HANDGUN,41.932667513,-87.761380994,ROBBERY,2018
1948,43,11,2018-09-28T00:01:00.000,FINANCIAL IDENTITY THEFT $300 AND UNDER,,,DECEPTIVE PRACTICE,2018
1949,25,11,2018-12-20T12:00:00.000,ILLEGAL USE CASH CARD,,,DECEPTIVE PRACTICE,2018
1950,6,06,2018-12-24T09:00:00.000,OVER $500,,,THEFT,2018
1951,67,17,2018-03-27T10:01:00.000,AGG CRIM SEX ABUSE FAM MEMBER,41.791355848,-87.658444129,OFFENSE INVOLVING CHILDREN,2018
1952,19,03,2018-04-08T03:00:00.000,VEHICULAR HIJACKING,41.920896239,-87.757282573,ROBBERY,2018
1953,19,05,2018-03-14T10:22:00.000,FORCIBLE ENTRY,41.934220257,-87.750370922,BURGLARY,2018
1954,44,17,2018-12-01T00:01:00.000,AGG CRIM SEX ABUSE FAM MEMBER,,,OFFENSE INVOLVING CHILDREN,2018
1955,25,02,2018-12-18T12:00:00.000,AGGRAVATED: OTHER,,,CRIM SEXUAL ASSAULT,2018
1956,8,11,2018-11-10T12:18:00.000,FINANCIAL IDENTITY THEFT OVER $ 300,,,DECEPTIVE PRACTICE,2018
1957,28,11,2018-02-27T12:00:00.000,FRAUD OR CONFIDENCE GAME,,,DECEPTIVE PRACTICE,2018
1958,9,06,2018-03-06T00:01:00.000,$500 AND UNDER,,,THEFT,2018
1959,8,02,2018-10-07T20:00:00.000,NON-AGGRAVATED,,,CRIM SEXUAL ASSAULT,2018
1960,63,11,2018-02-24T09:00:00.000,FINANCIAL IDENTITY THEFT OVER $ 300,,,DECEPTIVE PRACTICE,2018
1961,3,11,2018-11-05T11:00:00.000,FINANCIAL IDENTITY THEFT OVER $ 300,,,DECEPTIVE PRACTICE,2018
1962,75,08B,2018-12-18T00:00:00.000,CHILD ABUSE,41.691315117,-87.653383762,OFFENSE INVOLVING CHILDREN,2018
1963,73,08A,2018-12-30T14:20:00.000,SIMPLE,41.706150932,-87.646456108,ASSAULT,2018
1964,32,04B,2018-12-29T01:30:00.000,AGGRAVATED: OTHER DANG WEAPON,41.889230949,-87.620450065,BATTERY,2018
1965,71,08A,2018-12-18T20:30:00.000,SIMPLE,41.733001768,-87.664199171,ASSAULT,2018
1966,32,04B,2018-12-15T01:21:00.000,AGG: HANDS/FIST/FEET SERIOUS INJURY,41.867818863,-87.630446545,BATTERY,2018
1967,6,06,2018-12-14T22:00:00.000,$500 AND UNDER,41.938713675,-87.642709031,THEFT,2018
1968,70,06,2018-12-14T12:48:00.000,$500 AND UNDER,41.745110654,-87.710248425,THEFT,2018
1969,69,03,2018-12-02T18:15:00.000,AGGRAVATED VEHICULAR HIJACKING,41.752570926,-87.608906554,ROBBERY,2018
1970,19,03,2018-11-24T21:00:00.000,ARMED: HANDGUN,41.924228431,-87.747117979,ROBBERY,2018
1971,68,04B,2018-11-11T14:48:00.000,AGGRAVATED: HANDGUN,41.787968863,-87.634036595,BATTERY,2018
1972,16,04B,2018-11-10T04:04:00.000,AGGRAVATED: OTHER DANG WEAPON,41.953589946,-87.732989305,BATTERY,2018
1973,30,17,2018-10-30T00:01:00.000,AGG CRIM SEX ABUSE FAM MEMBER,41.845525449,-87.698954705,OFFENSE INVOLVING CHILDREN,2018
1974,43,08B,2018-10-26T13:00:00.000,CHILD ABUSE,41.770967079,-87.582580406,OFFENSE INVOLVING CHILDREN,2018
1975,25,06,2018-11-17T09:00:00.000,FROM BUILDING,,,THEFT,2018
